Name;spectrum_20140711_1722139.csv;spectrum_20140711_1722141.csv;spectrum_20140711_1722159.csv;spectrum_20140711_1722161.csv;spectrum_20140711_1722178.csv
493.25;0.52256835;0.031884402;0.031947106;0.03191926;0.032703083
493.72;0.51979476;0.031070275;0.03129216;0.03134553;0.03213626
494.18;0.531047;0.032017194;0.032348044;0.032426562;0.033242464
494.65;0.5314055;0.03241365;0.03264726;0.03283331;0.03347927
495.11;0.5336291;0.032111306;0.03245521;0.032520078;0.033175703
495.58;0.5381021;0.032553982;0.032749303;0.032652028;0.03350101
496.05;0.532785;0.03261641;0.03276651;0.032687373;0.033495635
496.51;0.54600286;0.032809343;0.033190016;0.033121865;0.034069728
496.98;0.55266356;0.033536624;0.03382994;0.03377168;0.03469342
497.44;0.56057197;0.03417588;0.034403317;0.034352135;0.03520083
497.91;0.55014604;0.033735693;0.033892818;0.03395663;0.03469719
498.38;0.5574973;0.03429795;0.034412492;0.034256;0.035221033
498.84;0.5722057;0.03474563;0.035119552;0.035085484;0.036194813
499.31;0.572714;0.034871865;0.035325505;0.035303243;0.036222473
499.78;0.57405055;0.035167772;0.03520949;0.035108507;0.03643775
500.24;0.58219326;0.035627056;0.03594563;0.035563637;0.03702366
500.71;0.57368535;0.03462968;0.03521923;0.03487185;0.036082853
501.17;0.5658448;0.034548856;0.034703653;0.03450937;0.0354683
501.64;0.5722347;0.03419992;0.034640383;0.03442184;0.035497714
502.11;0.5727176;0.034833975;0.034727737;0.034727756;0.03597681
502.57;0.56803536;0.03473086;0.034645785;0.034661964;0.035569705
503.04;0.5594937;0.033494696;0.03405834;0.033813544;0.03485781
503.51;0.55783534;0.033333506;0.033732;0.033465344;0.034644697
503.97;0.56413376;0.034371898;0.034383386;0.034181114;0.035181884
504.44;0.5594068;0.034100212;0.034333035;0.034268487;0.03536582
504.91;0.5544871;0.03373611;0.034017336;0.03392855;0.035229
505.37;0.5641247;0.033976957;0.033992514;0.0337856;0.034944754
505.84;0.55731785;0.03347489;0.033335675;0.033449173;0.03443486
506.31;0.5655369;0.034263548;0.034358945;0.034508657;0.035407685
506.77;0.56876296;0.03466874;0.03500062;0.03465481;0.035972904
507.24;0.56846654;0.034839686;0.03513954;0.034604747;0.03588882
507.71;0.5679484;0.034554448;0.034840394;0.03467737;0.03569728
508.18;0.5771922;0.034871265;0.03508586;0.0350825;0.036220346
508.64;0.57134116;0.034715053;0.034820106;0.03466678;0.035872195
509.11;0.5615209;0.03427426;0.034225415;0.03432893;0.035612274
509.58;0.55515736;0.033780187;0.03388658;0.03376288;0.03530083
510.04;0.55685043;0.033650875;0.033934727;0.033683807;0.03480826
510.51;0.5666098;0.034336515;0.034510758;0.0344631;0.035539225
510.98;0.56626266;0.034372855;0.034391686;0.034261756;0.035439257
511.45;0.5636599;0.034237925;0.034267392;0.03418722;0.035222966
511.91;0.5689486;0.034689967;0.0347583;0.034782466;0.03595238
512.38;0.5766736;0.035269663;0.035522956;0.03532339;0.03650082
512.85;0.57700235;0.03526804;0.03579396;0.03557381;0.036361147
513.31;0.5764989;0.034476027;0.035251297;0.0348141;0.035844855
513.78;0.5804835;0.03498802;0.03557155;0.0352426;0.03638861
514.25;0.58032256;0.035432912;0.035704415;0.035474107;0.03673513
514.72;0.58187616;0.035624187;0.03573237;0.035760146;0.036898658
515.18;0.5887176;0.036013126;0.03625095;0.036166612;0.03739816
515.65;0.598626;0.036680758;0.036773853;0.03683803;0.03788448
516.12;0.5853914;0.03572593;0.03608812;0.035983667;0.03707315
516.59;0.59405893;0.036131226;0.0366044;0.03631148;0.037507996
517.05;0.6054278;0.03707577;0.03731098;0.03723033;0.038419854
517.52;0.5844429;0.03557266;0.035812084;0.035747044;0.036742765
517.99;0.5579242;0.03387121;0.034257006;0.034172475;0.035200126
518.46;0.5484397;0.033265702;0.033897176;0.03354037;0.03488784
518.93;0.55760956;0.0339302;0.034177385;0.033918735;0.03506517
519.39;0.54773337;0.033271242;0.033307947;0.03317849;0.034255974
519.86;0.54786134;0.03352608;0.033650357;0.03354957;0.03473285
520.33;0.553628;0.034065116;0.034148525;0.03397864;0.03530716
520.8;0.56628984;0.034784056;0.034964185;0.034664895;0.03599398
521.27;0.5679533;0.03452642;0.034673866;0.034755927;0.03562255
521.73;0.5652323;0.034301218;0.034625337;0.034906216;0.035636798
522.2;0.57166445;0.034733035;0.035200033;0.035292055;0.03630604
522.67;0.5739432;0.035375472;0.03548014;0.03505008;0.03650756
523.14;0.56907004;0.034880575;0.03537103;0.03489993;0.036210224
523.61;0.5676865;0.034666695;0.03518449;0.035207294;0.03618062
524.07;0.56927747;0.034811843;0.03519767;0.03494741;0.036011033
524.54;0.57694334;0.03512538;0.035808705;0.035338204;0.036607742
525.01;0.5815345;0.035634406;0.036186293;0.035749625;0.037122704
525.48;0.59083587;0.03612089;0.036562774;0.036091395;0.03711519
525.95;0.59899986;0.036596626;0.036954593;0.036876198;0.037680678
526.42;0.5861682;0.036100052;0.03642383;0.036185246;0.037333384
526.88;0.5916338;0.036285244;0.036621433;0.036074635;0.037489437
527.35;0.58613276;0.035803076;0.036262147;0.03570575;0.03715501
527.82;0.5732235;0.035139836;0.035515692;0.035171986;0.036455523
528.29;0.56163853;0.03450352;0.034862645;0.03465975;0.035652496
528.76;0.5641107;0.034307264;0.034919724;0.034629967;0.03575195
529.23;0.5709447;0.03459004;0.034868088;0.034674183;0.035889972
529.7;0.5774705;0.035497956;0.03563775;0.03547471;0.036722593
530.16;0.5878746;0.03628292;0.036715634;0.036596507;0.037767913
530.63;0.58520275;0.03617792;0.036559813;0.036548518;0.03768465
531.1;0.59057385;0.03682688;0.0365236;0.036818318;0.037822433
531.57;0.59977096;0.037263807;0.037459683;0.037206702;0.03842272
532.04;0.60168064;0.037118595;0.037569404;0.037100036;0.038516756
532.51;0.5988356;0.037052542;0.03722201;0.036960524;0.03840348
532.98;0.6040887;0.03707234;0.03769937;0.03727579;0.038533952
533.45;0.5994438;0.03671065;0.037092187;0.036812384;0.037981384
533.92;0.5884323;0.03615465;0.03659787;0.03609394;0.037422795
534.38;0.5932011;0.036375612;0.03677475;0.036260046;0.037703473
534.85;0.5918285;0.036283735;0.036520813;0.03632565;0.037782483
535.32;0.59268504;0.036684524;0.036801424;0.03660747;0.037938166
535.79;0.5882327;0.03658767;0.036582567;0.036044408;0.03778491
536.26;0.5935246;0.03679669;0.037091494;0.03675887;0.038294066
536.73;0.6074221;0.03765643;0.038133807;0.03779593;0.038926214
537.2;0.6033118;0.03731872;0.03776949;0.037247993;0.038638506
537.67;0.59596103;0.036772292;0.037133887;0.03693589;0.038330764
538.14;0.60598147;0.037420735;0.037553936;0.03740007;0.038695972
538.61;0.5993666;0.037139457;0.037125252;0.036948547;0.038265973
539.08;0.61353767;0.037991818;0.03832153;0.037853792;0.039418295
539.55;0.6070755;0.03760917;0.038018733;0.03768661;0.039075166
540.02;0.60028493;0.036834333;0.037126254;0.0368302;0.038157556
540.49;0.61561745;0.03765842;0.037947465;0.03794011;0.039141268
540.96;0.6180269;0.037906516;0.038200345;0.038229506;0.03938795
541.43;0.6056445;0.03719375;0.03748985;0.037451945;0.03891847
541.89;0.59309494;0.036370613;0.03661324;0.036532633;0.038097102
542.36;0.6034407;0.03714017;0.037445575;0.037298154;0.03859768
542.83;0.6061809;0.037726317;0.0379582;0.037850752;0.038883537
543.3;0.60547984;0.037620466;0.037779957;0.037472658;0.038576603
543.77;0.60676974;0.0374688;0.037531655;0.037675038;0.03864429
544.24;0.6097393;0.037919365;0.03799012;0.0379432;0.039203484
544.71;0.60072815;0.037137363;0.037463136;0.03712525;0.038478713
545.18;0.6003125;0.03680179;0.037417125;0.036949493;0.038247652
545.65;0.62022805;0.03845188;0.03878584;0.038485676;0.040007353
546.12;0.6083479;0.037562586;0.037804943;0.03785759;0.038917772
546.59;0.6162571;0.038106374;0.038511693;0.03840227;0.03959777
547.06;0.6259718;0.038932446;0.039180044;0.039105218;0.040648583
547.53;0.61117005;0.037561916;0.03789257;0.03743081;0.039066017
548;0.621744;0.03858977;0.038851976;0.03860576;0.039992083
548.47;0.6170819;0.03842637;0.038586393;0.03876954;0.03999006
548.94;0.60815316;0.037571605;0.037775397;0.03769345;0.039077867
549.41;0.61545485;0.0380255;0.038443886;0.038216814;0.039577644
549.88;0.62188196;0.038645633;0.039183713;0.038737826;0.04025811
550.35;0.6277781;0.039099347;0.03955819;0.039230634;0.040613584
550.83;0.6265253;0.03863029;0.039186265;0.039099127;0.040461954
551.3;0.6277734;0.039228357;0.039582107;0.039135132;0.04058977
551.77;0.6285228;0.03915917;0.03939918;0.03896677;0.04018321
552.24;0.623569;0.038785968;0.039235678;0.03891675;0.040161874
552.71;0.6357018;0.03934678;0.03993287;0.03952126;0.041050963
553.18;0.6402829;0.039355565;0.03977644;0.03947226;0.040890936
553.65;0.62835866;0.039212283;0.03935079;0.039262883;0.04022226
554.12;0.6295689;0.039290063;0.039467797;0.039091367;0.040465966
554.59;0.6311172;0.039172973;0.03928112;0.03921957;0.04066737
555.06;0.6341814;0.03911785;0.039476313;0.039377894;0.04071498
555.53;0.6393804;0.0396185;0.039902367;0.039716136;0.041051783
556;0.64622515;0.040316503;0.04047168;0.040480472;0.041550383
556.47;0.6506596;0.040208533;0.04061518;0.040569026;0.041576218
556.94;0.65394354;0.040501863;0.04078481;0.040489715;0.041975338
557.41;0.64995897;0.04043617;0.040423345;0.040396005;0.041785568
557.89;0.64538157;0.040061012;0.039930645;0.040089265;0.0415615
558.36;0.6446107;0.039297115;0.039371897;0.03919489;0.04081325
558.83;0.6429889;0.03925674;0.039525907;0.039023656;0.040831797
559.3;0.6434224;0.040132374;0.040611163;0.040192038;0.041913513
559.77;0.63754225;0.0393956;0.039478224;0.03939788;0.0406907
560.24;0.63526005;0.03956387;0.039311543;0.039215457;0.040650833
560.71;0.6375285;0.039700218;0.040120643;0.03962949;0.04119837
561.18;0.6400109;0.039208107;0.039743844;0.03949048;0.040968787
561.65;0.6401474;0.03918663;0.039629918;0.03937298;0.040824324
562.13;0.6339135;0.03956926;0.03996901;0.039426006;0.040986918
562.6;0.6270583;0.03883844;0.03917854;0.038690712;0.040135603
563.07;0.64395624;0.04000932;0.040269278;0.039885137;0.04124732
563.54;0.63561505;0.039605424;0.03979013;0.039650477;0.04114518
564.01;0.63323283;0.039400402;0.03956438;0.03932031;0.04090581
564.48;0.647868;0.040557034;0.040605567;0.040475138;0.042147215
564.95;0.6384359;0.03961026;0.039774444;0.039506305;0.04094412
565.43;0.6453254;0.04000354;0.040408865;0.04008924;0.0414194
565.9;0.64115953;0.03954424;0.04029985;0.0397993;0.041287605
566.37;0.6497397;0.040241092;0.040837895;0.040121447;0.041660935
566.84;0.6481147;0.040312067;0.04051621;0.039987665;0.04155732
567.31;0.64457977;0.039954066;0.040156268;0.040001422;0.041425254
567.78;0.64251477;0.03999164;0.03989107;0.03979261;0.041495662
568.26;0.64055437;0.039704952;0.039778337;0.03957128;0.04109807
568.73;0.6600446;0.04067787;0.041098535;0.04108351;0.042207778
569.2;0.6602342;0.04095519;0.041189447;0.041149426;0.042207316
569.67;0.6572977;0.0408555;0.041307487;0.041209925;0.042290635
570.14;0.6567268;0.04065468;0.041053556;0.0407379;0.042373303
570.62;0.64966375;0.04039076;0.040601183;0.040291917;0.041810572
571.09;0.6500619;0.040630985;0.040827498;0.04030711;0.0418559
571.56;0.6460053;0.04022785;0.04025285;0.039960325;0.04153637
572.03;0.6348087;0.039173316;0.03935926;0.039224666;0.040676475
572.5;0.64563775;0.040003017;0.040412307;0.03998499;0.041581426
572.98;0.64264596;0.04008223;0.040120427;0.03984708;0.04133077
573.45;0.65066016;0.040316626;0.040713776;0.040085804;0.041672602
573.92;0.65203595;0.040512584;0.04053242;0.040497273;0.04190846
574.39;0.6515977;0.040802944;0.040928602;0.041037656;0.042214304
574.86;0.66752857;0.041503288;0.042122845;0.041630957;0.042923532
575.34;0.66297203;0.04138249;0.041535478;0.041117765;0.0425024
575.81;0.6690788;0.041828077;0.0418597;0.04161556;0.043001436
576.28;0.65859526;0.04098006;0.04125413;0.04113257;0.042226333
576.75;0.65676224;0.040688384;0.041029397;0.040960226;0.04222331
577.23;0.6619412;0.041155994;0.041129448;0.040855337;0.042612053
577.7;0.65320283;0.04033667;0.04063272;0.040339567;0.04180098
578.17;0.65551716;0.04029085;0.040633757;0.04031482;0.04160631
578.64;0.6619114;0.041082155;0.04123795;0.040797096;0.04221068
579.12;0.65465224;0.040761996;0.040893316;0.040817577;0.042156737
579.59;0.6446817;0.040190194;0.04015053;0.039832037;0.04151309
580.06;0.6545915;0.040690944;0.040767934;0.04037501;0.042001594
580.54;0.6532261;0.04064472;0.040879615;0.040957175;0.04207606
581.01;0.6437863;0.039865687;0.040289227;0.040060375;0.041483242
581.48;0.6450565;0.039825942;0.040453587;0.03991097;0.041479513
581.95;0.65245384;0.040504083;0.04048834;0.04024363;0.041874718
582.43;0.6512802;0.040464666;0.040305533;0.040370923;0.042008173
582.9;0.6546324;0.040317282;0.040687513;0.040238272;0.041536674
583.37;0.6557349;0.04052611;0.04081073;0.04039307;0.042056557
583.85;0.65666527;0.040548373;0.04089837;0.04056676;0.04227178
584.32;0.66975385;0.041388046;0.04160031;0.041212082;0.04293461
584.79;0.65793693;0.04094879;0.040849246;0.040829048;0.0422709
585.27;0.6670006;0.041363288;0.041800637;0.041899137;0.043274622
585.74;0.6717942;0.041737452;0.04216424;0.04176411;0.043550175
586.21;0.66861254;0.041502446;0.041872345;0.041411545;0.042995505
586.69;0.66628516;0.04130584;0.04151567;0.041411676;0.042549334
587.16;0.6679763;0.041485026;0.041640043;0.04161652;0.043146014
587.63;0.6809252;0.042418204;0.042891018;0.042322755;0.044060886
588.11;0.69115597;0.04283915;0.043269638;0.043020643;0.044645574
588.58;0.68299985;0.042627465;0.042758115;0.042431526;0.044388272
589.05;0.6868741;0.042995077;0.043193944;0.042797882;0.04462092
589.53;0.67855287;0.04210163;0.04221336;0.04208669;0.0435478
590;0.6702096;0.041067768;0.04110666;0.041199546;0.042504784
590.47;0.65274256;0.040160462;0.040306658;0.040050894;0.041498877
590.95;0.63771963;0.039454278;0.03957743;0.039070502;0.040994782
591.42;0.6435097;0.039668746;0.04009843;0.03980492;0.04139368
591.89;0.64883476;0.03997549;0.04037078;0.040078387;0.04158988
592.37;0.65886927;0.040885597;0.041219946;0.041064616;0.042363167
592.84;0.65864635;0.040637184;0.040922564;0.040383898;0.042289946
593.31;0.6624912;0.04091093;0.041160215;0.04094098;0.04227347
593.79;0.6642806;0.041174065;0.040895868;0.04102563;0.04240932
594.26;0.6586441;0.04063778;0.040947784;0.04052018;0.042469032
594.74;0.67267185;0.04183091;0.042057503;0.041660003;0.04350367
595.21;0.6653514;0.041477352;0.041235927;0.04133857;0.043027088
595.68;0.65731865;0.040709488;0.04089067;0.040340323;0.041990448
596.16;0.66344196;0.040993158;0.041017924;0.040806986;0.042490628
596.63;0.66579795;0.04110481;0.04141809;0.04083731;0.042687193
597.11;0.665829;0.041578382;0.04175845;0.04123667;0.043134782
597.58;0.6775897;0.04210243;0.042242274;0.041951742;0.043648712
598.06;0.6661855;0.041079238;0.041373707;0.04088644;0.042603403
598.53;0.67005223;0.0410186;0.04152186;0.040911645;0.042493697
599;0.6684649;0.04094926;0.041783642;0.04130557;0.042781428
599.48;0.67798084;0.042002976;0.042439744;0.041851263;0.043658365
599.95;0.6697711;0.04138985;0.04163704;0.04139905;0.042895798
600.43;0.67832416;0.04212637;0.04221629;0.041919906;0.04363044
600.9;0.6675737;0.041225154;0.041484606;0.040868327;0.042873748
601.38;0.6791912;0.041451555;0.042103797;0.041799292;0.04302878
601.85;0.67495626;0.041701928;0.04208724;0.04180378;0.04307255
602.32;0.65843165;0.040513348;0.04066544;0.040292457;0.04177804
602.8;0.66249406;0.04084514;0.040826157;0.040437482;0.042229198
603.27;0.6786965;0.041931707;0.04188014;0.04145304;0.04332051
603.75;0.6627202;0.04058571;0.041209623;0.040655006;0.042260457
604.22;0.67874223;0.041622564;0.041720483;0.04135058;0.04280366
604.7;0.67484176;0.041755978;0.041831072;0.04161462;0.043443665
605.17;0.66771126;0.041308116;0.04149383;0.040911227;0.042811308
605.65;0.6800121;0.04193234;0.04214056;0.04180786;0.04328885
606.12;0.680266;0.042034674;0.042228464;0.042060893;0.043636046
606.6;0.6766102;0.041102767;0.041509982;0.0413229;0.042735666
607.07;0.67882776;0.041420914;0.0417113;0.04144282;0.043116737
607.55;0.6862911;0.04261001;0.042558316;0.0419481;0.043874703
608.02;0.6888583;0.04257504;0.042500734;0.04212848;0.04406699
608.5;0.6902611;0.04222798;0.042475577;0.042440116;0.044132087
608.97;0.6915151;0.04266094;0.042813685;0.042556994;0.044059735
609.45;0.67737776;0.041690614;0.04196656;0.04129022;0.04318028
609.92;0.6960633;0.04221763;0.042615827;0.042426202;0.044195335
610.4;0.69331056;0.042502493;0.04254884;0.042256057;0.043950163
610.87;0.696142;0.042381227;0.04293281;0.042327557;0.04390426
611.35;0.68311375;0.04191588;0.041956317;0.041770864;0.043347254
611.82;0.68391097;0.04185722;0.042136412;0.041794628;0.04339775
612.3;0.6996536;0.042501237;0.042567022;0.042193938;0.043662295
612.77;0.70275646;0.042846512;0.043205183;0.042923592;0.044549722
613.25;0.6961017;0.04273019;0.042854186;0.042240106;0.044199593
613.73;0.6922049;0.04249396;0.042376965;0.041692186;0.043669093
614.2;0.69870585;0.04277425;0.042708185;0.042683676;0.04450215
614.68;0.7005403;0.042952344;0.042872798;0.0426307;0.044421937
615.15;0.69808745;0.042716336;0.042940233;0.042871185;0.04419494
615.63;0.70350754;0.04333333;0.043347023;0.042710003;0.04467976
616.1;0.7068956;0.04287488;0.043150157;0.042625677;0.044518694
616.58;0.6993422;0.042618606;0.042565197;0.042299546;0.043698993
617.06;0.6950784;0.04221161;0.042667165;0.042151365;0.04380925
617.53;0.6863438;0.041521206;0.0421949;0.041559186;0.043328874
618.01;0.70646495;0.04319489;0.043551046;0.04313776;0.044773035
618.48;0.6896204;0.04215305;0.04220464;0.041484516;0.04342655
618.96;0.68759567;0.041694853;0.041867968;0.041585382;0.043064605
619.43;0.7017157;0.0426945;0.04280085;0.04255881;0.044396512
619.91;0.7041415;0.042636614;0.042692937;0.042441983;0.044223037
620.39;0.70871645;0.043366443;0.0434901;0.043188866;0.0450463
620.86;0.7072566;0.04317743;0.043335903;0.042780403;0.04433573
621.34;0.7096578;0.04287893;0.042888027;0.042456914;0.04422757
621.82;0.72252417;0.043495923;0.043929543;0.04361222;0.045569036
622.29;0.7098721;0.043056395;0.043493237;0.042700104;0.044709288
622.77;0.71910226;0.04392486;0.043909915;0.04337893;0.045506656
623.24;0.7156505;0.043607917;0.043738745;0.04353105;0.044658143
623.72;0.72370505;0.04361884;0.043888107;0.04337058;0.045449644
624.2;0.72218406;0.04402688;0.043717097;0.043689102;0.04535851
624.67;0.7119889;0.04315027;0.043237723;0.0427703;0.044502676
625.15;0.7181386;0.04295625;0.043553475;0.04274625;0.04444252
625.63;0.7188967;0.043111015;0.04339661;0.042767834;0.04448179
626.1;0.71481633;0.043456115;0.043562017;0.04323224;0.04494499
626.58;0.713086;0.04281181;0.04263929;0.04231736;0.04424897
627.06;0.7233977;0.043497972;0.04374506;0.043488517;0.04524982
627.53;0.7081894;0.042739663;0.042797603;0.042647585;0.044115666
628.01;0.71923333;0.04353132;0.043712948;0.043158904;0.04455703
628.49;0.7196175;0.043461308;0.043586567;0.04338358;0.044941816
628.96;0.7170421;0.042942192;0.043243084;0.043095063;0.044898927
629.44;0.72812736;0.044136204;0.04394638;0.04338217;0.045549236
629.92;0.7145102;0.042908337;0.043038704;0.042387154;0.04402629
630.39;0.7022521;0.042038307;0.042160004;0.041780956;0.04374223
630.87;0.72019535;0.043306448;0.04306103;0.04296779;0.04453266
631.35;0.7132434;0.04265269;0.042713925;0.042158682;0.04424622
631.82;0.7197433;0.04273571;0.043109845;0.04254583;0.044291843
632.3;0.70950264;0.042039014;0.042099465;0.042171117;0.043738976
632.78;0.7121039;0.042408306;0.04228558;0.04208398;0.043754347
633.25;0.7271618;0.04335574;0.04347452;0.04302129;0.044707354
633.73;0.695583;0.041637555;0.041871775;0.041169025;0.043187246
634.21;0.7079896;0.04148606;0.04203112;0.041629847;0.043608326
634.69;0.7236091;0.04329623;0.043486495;0.0432093;0.044649936
635.16;0.70904016;0.04222586;0.04228115;0.041479;0.043295994
635.64;0.71049786;0.04209654;0.0423893;0.0418554;0.043771215
636.12;0.71077365;0.04223573;0.04265168;0.04186251;0.04374065
636.6;0.7201335;0.042728916;0.043273192;0.042701498;0.04422526
637.07;0.7211654;0.042819228;0.042896327;0.042735282;0.044514537
637.55;0.712448;0.04205153;0.04215132;0.042392135;0.043771766
638.03;0.71200997;0.041960504;0.042396452;0.041820943;0.043956023
638.51;0.7160869;0.043045674;0.042694975;0.042564142;0.04406589
638.98;0.7204868;0.04223894;0.042517044;0.042111725;0.043665443
639.46;0.73324883;0.043695476;0.04364636;0.04345595;0.04490745
639.94;0.72918534;0.043353245;0.0435881;0.043172475;0.04501179
640.42;0.7281003;0.043517753;0.04346113;0.04300311;0.045154676
640.89;0.7346037;0.043551967;0.043838408;0.04313075;0.045088228
641.37;0.7170309;0.042119727;0.042251807;0.041858956;0.043612763
641.85;0.7326122;0.04307686;0.043268587;0.043221842;0.04491781
642.33;0.71379083;0.04269552;0.042631168;0.04237538;0.044105504
642.8;0.71981305;0.042373586;0.04275904;0.04231049;0.04388748
643.28;0.73571247;0.04326462;0.043773316;0.042706694;0.04468215
643.76;0.7266162;0.04262504;0.042833623;0.04235125;0.044205844
644.24;0.73244816;0.04328851;0.04339529;0.043011375;0.04501446
644.72;0.7312;0.043279182;0.043650173;0.043398533;0.044865225
645.19;0.7360664;0.043486163;0.043659005;0.043481678;0.04452766
645.67;0.7409955;0.0437105;0.044292193;0.043663528;0.0455171
646.15;0.74307364;0.044226002;0.044080283;0.04347931;0.045384884
646.63;0.7379479;0.043533932;0.043639306;0.04318733;0.044645585
647.11;0.743496;0.044442523;0.04432016;0.0438004;0.04595827
647.59;0.73778015;0.043197565;0.04352118;0.042812932;0.045047894
648.06;0.7363307;0.043170657;0.04381923;0.04341707;0.0449793
648.54;0.7429469;0.043113463;0.043690104;0.04310627;0.04471065
649.02;0.738288;0.043018445;0.043105297;0.04280926;0.044648975
649.5;0.73049736;0.04278547;0.04300138;0.042140126;0.044603705
649.98;0.72822595;0.04288818;0.042635262;0.042458963;0.044267856
650.46;0.7377398;0.043440748;0.043749444;0.043121852;0.044748086
650.93;0.7278823;0.042414363;0.042993974;0.04254912;0.04393847
651.41;0.7194259;0.041911185;0.04192473;0.041851364;0.042613514
651.89;0.712378;0.041689996;0.041510675;0.041204523;0.043005273
652.37;0.731156;0.042675275;0.043019313;0.042488698;0.044371907
652.85;0.7325538;0.043156013;0.043425363;0.043151177;0.044658534
653.33;0.7324936;0.043068197;0.043045565;0.042857397;0.044503797
653.81;0.7368841;0.0431618;0.043496106;0.042951666;0.044981238
654.29;0.7498259;0.04374047;0.043603227;0.043421447;0.04517463
